message_idx,dt_utc,symbol,side,leverage,entry_a,entry_b,sl,tp1,tp2,tp3,raw_text,entry_low,entry_high,entry_mid,zone_pct,sl_extra_pct,tp1_pct,tp2_pct,tp3_pct
1372,2025-11-12T12:11:35+00:00,SUI,long,30,2.0713,1.9019,1.7977,2.0961,2.1446,2.2384,"заходжу в sui long 30x
📈
📣
точка входу: 2.0713 - 1.9019
✅
тейк-профіт: 2.0961,2.1446,2.2384
🤚
стоп-лосс: 1.7977
✍️
на графіку бачимо бичий наратив також зміну характеру ціни, зверху buy side liquidity, зараз знаходимось в зоні 1h брейкер блоку ордерів, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",1.9019,2.0713,1.9866,0.08527131782945736,0.054787317945212605,0.011973156954569563,0.03538840341814327,0.08067397286728144
1379,2025-11-14T11:28:12+00:00,ATOM,short,25,2.804,3.042,3.216,2.77,2.698,2.542,"заходжу в atom short 25x
📈
📣
точка входу: 2.804 - 3.042
✅
тейк-профіт: 2.770,2.698,2.542
🤚
стоп-лосс: 3.216
✍️
на графіку бачимо ведмежий htf raid, також інвертацію фвг покупця, знизу sell side liquidity, зараз знаходимось в зоні ltf raid, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",2.804,3.042,2.923,0.08142319534724597,0.05719921104536502,0.01212553495007126,0.03780313837375174,0.09343794579172611
1389,2025-11-17T10:46:00+00:00,APT,long,30,2.9131,2.6778,2.5134,2.9689,3.0596,3.234,"заходжу в apt long 30x
📈
📣
точка входу: 2.9131 - 2.6778
✅
тейк-профіт: 2.9689,3.0596,3.2340
🤚
стоп-лосс: 2.5134
✍️
на графіку бачимо бичий наратив також зміну характеру ціни, зверху buy side liquidity, зараз знаходимось в зоні 1h брейкер блоку ордерів, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",2.6778,2.9131,2.7954499999999998,0.08417249458942212,0.06139368138023755,0.019154852219285323,0.050290068998661244,0.11015756410696508
1393,2025-11-18T11:54:45+00:00,ATOM,short,25,2.678,2.943,3.081,2.667,2.616,2.493,"заходжу в atom short 25x
📈
📣
точка входу: 2.678 - 2.943
✅
тейк-профіт: 2.667,2.616,2.493
🤚
стоп-лосс: 3.081
✍️
на графіку бачимо ведмежий htf raid, також інвертацію фвг покупця, знизу sell side liquidity, зараз знаходимось в зоні ltf raid, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",2.678,2.943,2.8105,0.09428927237146419,0.04689092762487254,0.004107542942494444,0.02315160567587746,0.06908140403286037
1397,2025-11-19T12:06:54+00:00,OP,long,30,0.3826,0.3498,0.328,0.3871,0.3961,0.4135,"заходжу в op long 30x
📈
📣
точка входу: 0.3826 - 0.3498
✅
тейк-профіт: 0.3871,0.3961,0.4135
🤚
стоп-лосс: 0.3280
✍️
на графіку бачимо бичий наратив також зміну характеру ціни, зверху buy side liquidity, зараз знаходимось в зоні 1h брейкер блоку ордерів, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",0.3498,0.3826,0.36619999999999997,0.08956854178044783,0.06232132647226983,0.011761630946157878,0.035284892838473636,0.08076319916361731
1403,2025-11-21T11:53:38+00:00,ATOM,short,25,2.538,2.795,2.9,2.498,2.459,2.331,"заходжу в atom short 25x
📈
📣
точка входу: 2.538 - 2.795
✅
тейк-профіт: 2.498,2.459,2.331
🤚
стоп-лосс: 2.900
✍️
на графіку бачимо ведмежий htf raid, також інвертацію фвг покупця, знизу sell side liquidity, зараз знаходимось в зоні ltf raid, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",2.538,2.795,2.6665,0.09638102381398841,0.03756708407871198,0.015760441292356025,0.031126871552403367,0.08156028368794321
1413,2025-11-24T11:56:05+00:00,AAVE,long,30,170.3,154.89,146.15,173.24,177.6,186.63,"заходжу в aave long 30x
📈
📣
точка входу: 170.30 - 154.89
✅
тейк-профіт: 173.24,177.60,186.63
🤚
стоп-лосс: 146.15
✍️
на графіку бачимо бичий наратив також зміну характеру ціни, зверху buy side liquidity, зараз знаходимось в зоні 1h брейкер блоку ордерів, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",154.89,170.3,162.595,0.09477536209600557,0.05642714184259785,0.01726365237815618,0.042865531415149635,0.09588960657662937
1418,2025-11-25T12:11:36+00:00,RENDER,short,25,1.771,1.948,2.021,1.748,1.71,1.636,"заходжу в render short 25x
📈
📣
точка входу: 1.771 - 1.948
✅
тейк-профіт: 1.748,1.710,1.636
🤚
стоп-лосс: 2.021
✍️
на графіку бачимо ведмежий htf raid, також інвертацію фвг покупця, знизу sell side liquidity, зараз знаходимось в зоні ltf raid, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",1.771,1.948,1.8595,0.09518687819306268,0.037474332648870616,0.012987012987012936,0.034443817052512676,0.07622811970638059
1424,2025-11-26T11:22:17+00:00,ETC,short,25,13.868,15.111,15.55,13.706,13.429,12.834,"заходжу в etc short 25x
📈
📣
точка входу: 13.868 - 15.111
✅
тейк-профіт: 13.706,13.429,12.834
🤚
стоп-лосс: 15.550
✍️
на графіку бачимо ведмежий htf raid, також інвертацію фвг покупця, знизу sell side liquidity, зараз знаходимось в зоні ltf raid, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",13.868,15.111,14.4895,0.08578625901514893,0.029051684203560323,0.011681569079896223,0.031655610037496396,0.07456013844822618
1430,2025-11-28T10:45:54+00:00,LINK,long,30,13.476,12.245,11.75,13.695,14.161,15.047,"заходжу в link long 30x
📈
📣
точка входу: 13.476 - 12.245
✅
тейк-профіт: 13.695,14.161,15.047
🤚
стоп-лосс: 11.750
✍️
на графіку бачимо бичий наратив також зміну характеру ціни, зверху buy side liquidity, зараз знаходимось в зоні 1h брейкер блоку ордерів, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",12.245,13.476,12.8605,0.0957194510322306,0.04042466312780721,0.016251113089937624,0.0508311071534579,0.11657761947165328
1438,2025-12-01T11:05:54+00:00,SOL,short,25,126.886,138.636,143.841,124.846,121.916,117.331,"заходжу в sol short 25x
📈
📣
точка входу: 126.886 - 138.636
✅
тейк-профіт: 124.846,121.916,117.331
🤚
стоп-лосс: 143.841
✍️
на графіку бачимо ведмежий htf raid, також інвертацію фвг покупця, знизу sell side liquidity, зараз знаходимось в зоні ltf raid, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",126.886,138.636,132.761,0.08850490731464813,0.03754436077209392,0.016077423829264,0.03916901785855019,0.07530381602383236
1445,2025-12-02T11:24:59+00:00,XRP,long,30,2.0317,1.8423,1.7576,2.0563,2.1488,2.2986,"заходжу в xrp long 30x
📈
📣
точка входу: 2.0317 - 1.8423
✅
тейк-профіт: 2.0563,2.1488,2.2986
🤚
стоп-лосс: 1.7576
✍️
на графіку бачимо бичий наратив також зміну характеру ціни, зверху buy side liquidity, зараз знаходимось в зоні 1h брейкер блоку ордерів, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",1.8423,2.0317,1.9369999999999998,0.09778007227671648,0.0459751397709385,0.012108086823842082,0.05763646207609402,0.13136782005217312
1454,2025-12-04T12:57:21+00:00,ONDO,short,25,0.502,0.5422,0.5667,0.4956,0.4798,0.4644,"заходжу в ondo short 25x
📈
📣
точка входу: 0.5020 - 0.5422
✅
тейк-профіт: 0.4956,0.4798,0.4644
🤚
стоп-лосс: 0.5667
✍️
на графіку бачимо ведмежий htf raid, також інвертацію фвг покупця, знизу sell side liquidity, зараз знаходимось в зоні ltf raid, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",0.502,0.5422,0.5221,0.07699674391878952,0.04518627812615265,0.012749003984063778,0.04422310756972111,0.07490039840637455
1461,2025-12-05T11:24:22+00:00,DOT,short,25,2.241,2.434,2.559,2.208,2.167,2.065,"заходжу в dot short 25x
📈
📣
точка входу: 2.241 - 2.434
✅
тейк-профіт: 2.208,2.167,2.065
🤚
стоп-лосс: 2.559
✍️
на графіку бачимо ведмежий htf raid, також інвертацію фвг покупця, знизу sell side liquidity, зараз знаходимось в зоні ltf raid, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",2.241,2.434,2.3375000000000004,0.08256684491978611,0.05135579293344289,0.014725568942436375,0.03302097278000905,0.07853636769299427
1472,2025-12-08T12:36:31+00:00,DOT,short,25,2.12,2.312,2.403,2.089,2.032,1.96,"заходжу в dot short 25x
📈
📣
точка входу: 2.120 - 2.312
✅
тейк-профіт: 2.089,2.032,1.960
🤚
стоп-лосс: 2.403
✍️
на графіку бачимо ведмежий htf raid, також інвертацію фвг покупця, знизу sell side liquidity, зараз знаходимось в зоні ltf raid, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",2.12,2.312,2.216,0.08664259927797821,0.039359861591695584,0.014622641509434027,0.04150943396226418,0.07547169811320761
1476,2025-12-09T11:39:04+00:00,RENDER,long,30,1.644,1.515,1.428,1.667,1.731,1.803,"заходжу в render long 30x
📈
📣
точка входу: 1.644 - 1.515
✅
тейк-профіт: 1.667,1.731,1.803
🤚
стоп-лосс: 1.428
✍️
на графіку бачимо бичий наратив також зміну характеру ціни, зверху buy side liquidity, зараз знаходимось в зоні 1h брейкер блоку ордерів, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",1.515,1.644,1.5795,0.08167141500474835,0.05742574257425741,0.013990267639902756,0.052919708029197196,0.0967153284671533
1485,2025-12-11T11:42:56+00:00,BCH,short,25,557.97,604.92,630.39,551.07,542.76,524.1,"заходжу в bch short 25x
📈
📣
точка входу: 557.97 - 604.92
✅
тейк-профіт: 551.07,542.76,524.10
🤚
стоп-лосс: 630.39
✍️
на графіку бачимо ведмежий htf raid, також інвертацію фвг покупця, знизу sell side liquidity, зараз знаходимось в зоні ltf raid, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",557.97,604.92,581.4449999999999,0.08074710419730144,0.042104741122793145,0.012366256250335998,0.02725953008226255,0.060702188289692996
